GCC	20	24.32	25.81	25.40	24.46	0.00	0.00
GCC	21	25.01	25.14	24.76	25.09	0.00	0.00
GCC	22	25.51	24.45	24.45	25.59	0.00	0.00
GCC	23	24.42	25.54	25.73	24.31	0.00	0.00
GCC	24	24.89	24.83	25.14	25.14	0.00	0.00
GCC	25	26.02	23.89	24.08	26.00	0.00	0.00
GCC	26	24.59	24.91	25.48	25.03	0.00	0.00
GCC	27	24.84	25.08	25.45	24.63	0.00	0.00
GCC	28	25.56	24.43	24.56	25.45	0.00	0.00
GCC	29	24.67	25.38	25.21	24.74	0.00	0.00
GCC	30	24.41	25.66	25.25	24.68	0.00	0.00
GCC	31	25.56	24.41	24.23	25.79	0.00	0.00
GCC	32	24.29	25.48	25.49	24.74	0.00	0.00
GCC	33	25.05	25.23	24.97	24.75	0.00	0.00
GCC	34	25.78	24.22	24.20	25.79	0.00	0.00
GCC	35	24.80	24.94	25.19	25.07	0.00	0.00
GCC	36	24.70	25.13	25.38	24.79	0.00	0.00
GCC	37	25.43	24.47	24.48	25.62	0.00	0.00
GCC	38	24.30	25.81	25.51	24.39	0.00	0.00
GCC	39	24.29	25.69	25.48	24.54	0.00	0.00
GCC	40	24.96	24.85	24.84	25.35	0.00	0.00
GCC	41	24.29	25.59	25.61	24.51	0.00	0.00
GCC	42	24.64	25.32	25.30	24.74	0.00	0.00
GCC	43	25.79	24.31	24.28	25.61	0.00	0.00
GCC	44	24.81	25.34	25.16	24.70	0.00	0.00
GCC	45	24.94	25.00	25.06	24.99	0.00	0.00
GCC	46	25.21	24.72	24.87	25.21	0.00	0.00
GCC	47	24.63	25.36	25.16	24.85	0.00	0.00
GCC	48	24.86	25.18	25.05	24.91	0.00	0.00
GCC	49	25.42	24.61	24.44	25.53	0.00	0.00
GCC	50	24.79	25.22	25.23	24.76	0.00	0.00
GCC	51	25.10	24.96	25.02	24.91	0.00	0.00
GCC	52	25.44	24.78	24.45	25.32	0.00	0.00
GCC	53	24.93	25.22	24.69	25.17	0.00	0.00
GCC	54	25.21	25.04	24.72	25.03	0.00	0.00
GCC	55	25.43	24.61	24.51	25.44	0.00	0.00
GCC	56	25.20	24.79	24.94	25.06	0.00	0.00
GCC	57	25.08	25.04	24.82	25.05	0.00	0.00
GCC	58	25.90	24.49	24.13	25.48	0.00	0.00
GCC	59	24.74	25.38	24.95	24.94	0.00	0.00
GCC	60	24.94	25.39	24.82	24.86	0.00	0.00
GCC	61	24.73	25.04	25.06	25.18	0.00	0.00
GCC	62	25.43	24.60	24.64	25.33	0.00	0.00
GCC	63	25.19	24.73	24.80	25.28	0.00	0.00
GCC	64	25.24	24.86	24.74	25.16	0.00	0.00
GCC	65	25.09	25.02	24.93	24.95	0.00	0.00
GCC	66	25.33	24.72	24.50	25.45	0.00	0.00
GCC	67	25.55	24.62	24.48	25.35	0.00	0.00
GCC	68	24.81	25.14	25.02	25.03	0.00	0.00
GCC	69	25.07	25.07	24.77	25.09	0.00	0.00
GCC	70	25.18	24.73	24.69	25.40	0.00	0.00
GCC	71	24.50	25.34	25.45	24.71	0.00	0.00
GCC	72	25.15	24.95	24.61	25.29	0.00	0.00
GCC	73	25.29	24.65	24.80	25.26	0.00	0.00
GCC	74	25.08	24.96	25.17	24.80	0.00	0.00
GCC	75	24.81	25.15	25.08	24.96	0.00	0.00
GCC	76	25.44	24.44	24.67	25.45	0.00	0.00
GCC	77	25.00	25.06	24.96	24.98	0.00	0.00
GCC	78	25.12	25.14	24.76	24.98	0.00	0.00
GCC	79	25.12	24.96	24.62	25.30	0.00	0.00
GCC	80	25.24	25.07	25.01	24.69	0.00	0.00
GCC	81	24.63	25.12	25.48	24.76	0.00	0.00
GCC	82	25.84	24.21	24.33	25.61	0.00	0.00
GCC	83	25.31	24.43	24.73	25.53	0.00	0.00
GCC	84	25.49	24.50	24.43	25.58	0.00	0.00
GCC	85	25.45	24.52	24.63	25.39	0.00	0.00
GCC	86	24.98	25.06	25.07	24.89	0.00	0.00
GCC	87	24.49	25.18	25.50	24.83	0.00	0.00
GCC	88	25.70	24.15	23.90	26.25	0.00	0.00
GCC	89	25.05	25.06	24.89	25.00	0.00	0.00
GCC	90	25.07	24.70	25.14	25.09	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	0.00	0.00	0.00	100.00
GCT	2	0.00	0.00	100.00	0.00
GCT	3	0.00	100.00	0.00	0.00
GCT	4	100.00	0.00	0.00	0.00
GCT	5	0.00	0.00	100.00	0.00
GCT	6	22.21	26.29	25.68	25.82
GCT	7	26.23	19.71	24.07	29.99
GCT	8	25.11	26.46	26.74	21.69
GCT	9	28.12	24.96	23.24	23.69
GCT	10	28.13	21.58	24.55	25.74
GCT	11	25.53	22.95	27.63	23.89
GCT	12	25.88	25.83	25.42	22.87
GCT	13	26.07	22.49	24.67	26.77
GCT	14	23.54	24.22	27.70	24.55
GCT	15	24.73	23.88	26.64	24.75
GCT	16	26.08	23.02	26.22	24.68
GCT	17	23.84	26.37	26.01	23.78
GCT	18	24.87	26.09	24.41	24.63
GCT	19	25.40	25.87	23.52	25.21
GCT	20	23.75	26.50	24.72	25.04
GCT	21	25.68	25.46	24.44	24.41
GCT	22	25.20	23.71	25.20	25.89
GCT	23	24.45	24.48	26.79	24.28
GCT	24	26.18	24.09	25.88	23.85
GCT	25	25.99	23.74	24.24	26.03
GCT	26	24.57	24.31	26.08	25.04
GCT	27	25.11	25.12	25.41	24.36
GCT	28	25.99	24.44	24.55	25.02
GCT	29	24.99	24.74	25.85	24.41
GCT	30	24.34	25.90	25.01	24.75
GCT	31	25.80	23.68	24.97	25.56
GCT	32	24.68	25.33	25.64	24.35
GCT	33	25.60	24.91	25.29	24.20
GCT	34	26.19	24.24	24.19	25.38
GCT	35	24.78	25.08	25.05	25.08
GCT	36	24.83	25.73	24.78	24.66
GCT	37	25.52	25.00	23.95	25.53
GCT	38	23.51	26.03	25.28	25.18
GCT	39	23.74	27.04	24.13	25.09
GCT	40	24.28	25.66	24.03	26.03
GCT	41	24.53	26.04	25.16	24.27
GCT	42	25.10	26.62	24.00	24.28
GCT	43	26.16	24.70	23.89	25.25
GCT	44	25.02	25.68	24.82	24.49
GCT	45	25.14	25.40	24.66	24.80
GCT	46	25.52	24.81	24.78	24.89
GCT	47	24.91	25.28	25.24	24.57
GCT	48	25.09	25.91	24.32	24.68
GCT	49	25.50	25.05	24.00	25.45
GCT	50	25.17	25.51	24.94	24.38
GCT	51	25.43	25.78	24.21	24.59
GCT	52	25.63	24.83	24.40	25.14
GCT	53	25.17	25.23	24.68	24.93
GCT	54	25.21	25.54	24.22	25.03
GCT	55	25.26	24.95	24.17	25.62
GCT	56	25.06	25.50	24.23	25.20
GCT	57	25.07	26.17	23.70	25.07
GCT	58	25.79	25.36	23.26	25.59
GCT	59	24.31	25.75	24.58	25.37
GCT	60	25.33	25.88	24.33	24.46
GCT	61	24.79	26.05	24.04	25.11
GCT	62	25.25	25.41	23.83	25.51
GCT	63	25.63	24.81	24.72	24.84
GCT	64	25.06	25.37	24.23	25.34
GCT	65	24.97	25.65	24.31	25.07
GCT	66	25.79	25.04	24.18	24.99
GCT	67	25.31	25.02	24.08	25.58
GCT	68	24.98	25.59	24.58	24.86
GCT	69	24.92	25.87	23.98	25.23
GCT	70	25.29	25.13	24.29	25.29
GCT	71	24.63	26.53	24.27	24.58
GCT	72	25.90	25.49	24.07	24.54
GCT	73	25.54	25.21	24.24	25.01
GCT	74	25.27	25.64	24.48	24.61
GCT	75	25.13	25.75	24.48	24.64
GCT	76	25.30	25.19	23.92	25.58
GCT	77	25.20	26.31	23.72	24.78
GCT	78	25.21	25.69	24.21	24.89
GCT	79	25.47	25.29	24.29	24.94
GCT	80	25.69	25.63	24.44	24.24
GCT	81	25.34	25.74	24.87	24.06
GCT	82	27.27	24.57	23.97	24.18
GCT	83	25.77	25.05	24.12	25.07
GCT	84	26.07	25.40	23.53	25.00
GCT	85	26.15	24.30	24.85	24.70
GCT	86	25.58	24.01	26.12	24.29
GCT	87	26.41	24.91	25.77	22.91
GCT	88	27.58	23.59	24.45	24.38
GCT	89	26.81	23.63	26.32	23.24
GCT	90	27.63	23.91	25.93	22.53
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	48.27	0.00	0.00	51.73	0.00	0.00
FBC	2	0.00	48.27	51.73	0.00	0.00	0.00
FBC	3	0.00	51.73	48.27	0.00	0.00	0.00
FBC	4	51.73	0.00	0.00	48.27	0.00	0.00
FBC	5	0.00	48.27	51.73	0.00	0.00	0.00
FBC	6	23.80	25.91	26.05	24.23	0.00	0.00
FBC	7	28.15	21.76	22.03	28.07	0.00	0.00
FBC	8	23.65	26.64	26.55	23.16	0.00	0.00
FBC	9	26.09	24.30	23.90	25.71	0.00	0.00
FBC	10	26.93	22.94	23.19	26.94	0.00	0.00
FBC	11	24.91	25.18	25.40	24.50	0.00	0.00
FBC	12	24.31	25.78	25.47	24.44	0.00	0.00
FBC	13	26.49	23.47	23.69	26.35	0.00	0.00
FBC	14	23.85	25.77	26.14	24.24	0.00	0.00
FBC	15	24.76	25.28	25.23	24.73	0.00	0.00
FBC	16	25.25	24.80	24.44	25.51	0.00	0.00
FBC	17	23.91	26.07	26.30	23.72	0.00	0.00
FBC	18	24.73	25.37	25.13	24.77	0.00	0.00
FBC	19	25.38	24.79	24.59	25.23	0.00	0.00
FBC	20	24.32	25.81	25.40	24.46	0.00	0.00
FBC	21	25.01	25.14	24.76	25.09	0.00	0.00
FBC	22	25.51	24.45	24.45	25.59	0.00	0.00
FBC	23	24.42	25.54	25.73	24.31	0.00	0.00
FBC	24	24.89	24.83	25.14	25.14	0.00	0.00
FBC	25	26.02	23.89	24.08	26.00	0.00	0.00
FBC	26	24.59	24.91	25.48	25.03	0.00	0.00
FBC	27	24.84	25.08	25.45	24.63	0.00	0.00
FBC	28	25.56	24.43	24.56	25.45	0.00	0.00
FBC	29	24.67	25.38	25.21	24.74	0.00	0.00
FBC	30	24.41	25.66	25.25	24.68	0.00	0.00
FBC	31	25.56	24.41	24.23	25.79	0.00	0.00
FBC	32	24.29	25.48	25.49	24.74	0.00	0.00
FBC	33	25.05	25.23	24.97	24.75	0.00	0.00
FBC	34	25.78	24.22	24.20	25.79	0.00	0.00
FBC	35	24.80	24.94	25.19	25.07	0.00	0.00
FBC	36	24.70	25.13	25.38	24.79	0.00	0.00
FBC	37	25.43	24.47	24.48	25.62	0.00	0.00
FBC	38	24.30	25.81	25.51	24.39	0.00	0.00
FBC	39	24.29	25.69	25.48	24.54	0.00	0.00
FBC	40	24.96	24.85	24.84	25.35	0.00	0.00
FBC	41	24.29	25.59	25.61	24.51	0.00	0.00
FBC	42	24.64	25.32	25.30	24.74	0.00	0.00
FBC	43	25.79	24.31	24.28	25.61	0.00	0.00
FBC	44	24.81	25.34	25.16	24.70	0.00	0.00
FBC	45	24.94	25.00	25.06	24.99	0.00	0.00
FBC	46	25.21	24.72	24.87	25.21	0.00	0.00
FBC	47	24.63	25.36	25.16	24.85	0.00	0.00
FBC	48	24.86	25.18	25.05	24.91	0.00	0.00
FBC	49	25.42	24.61	24.44	25.53	0.00	0.00
FBC	50	24.79	25.22	25.23	24.76	0.00	0.00
FBC	51	25.10	24.96	25.02	24.91	0.00	0.00
FBC	52	25.44	24.78	24.45	25.32	0.00	0.00
FBC	53	24.93	25.22	24.69	25.17	0.00	0.00
FBC	54	25.21	25.04	24.72	25.03	0.00	0.00
FBC	55	25.43	24.61	24.51	25.44	0.00	0.00
FBC	56	25.20	24.79	24.94	25.06	0.00	0.00
FBC	57	25.08	25.04	24.82	25.05	0.00	0.00
FBC	58	25.90	24.49	24.13	25.48	0.00	0.00
FBC	59	24.74	25.38	24.95	24.94	0.00	0.00
FBC	60	24.94	25.39	24.82	24.86	0.00	0.00
FBC	61	24.73	25.04	25.06	25.18	0.00	0.00
FBC	62	25.43	24.60	24.64	25.33	0.00	0.00
FBC	63	25.19	24.73	24.80	25.28	0.00	0.00
FBC	64	25.24	24.86	24.74	25.16	0.00	0.00
FBC	65	25.09	25.02	24.93	24.95	0.00	0.00
FBC	66	25.33	24.72	24.50	25.45	0.00	0.00
FBC	67	25.55	24.62	24.48	25.35	0.00	0.00
FBC	68	24.81	25.14	25.02	25.03	0.00	0.00
FBC	69	25.07	25.07	24.77	25.09	0.00	0.00
FBC	70	25.18	24.73	24.69	25.40	0.00	0.00
FBC	71	24.50	25.34	25.45	24.71	0.00	0.00
FBC	72	25.15	24.95	24.61	25.29	0.00	0.00
FBC	73	25.29	24.65	24.80	25.26	0.00	0.00
FBC	74	25.08	24.96	25.17	24.80	0.00	0.00
FBC	75	24.81	25.15	25.08	24.96	0.00	0.00
FBC	76	25.44	24.44	24.67	25.45	0.00	0.00
FBC	77	25.00	25.06	24.96	24.98	0.00	0.00
FBC	78	25.12	25.14	24.76	24.98	0.00	0.00
FBC	79	25.12	24.96	24.62	25.30	0.00	0.00
FBC	80	25.24	25.07	25.01	24.69	0.00	0.00
FBC	81	24.63	25.12	25.48	24.76	0.00	0.00
FBC	82	25.84	24.21	24.33	25.61	0.00	0.00
FBC	83	25.31	24.43	24.73	25.53	0.00	0.00
FBC	84	25.49	24.50	24.43	25.58	0.00	0.00
FBC	85	25.45	24.52	24.63	25.39	0.00	0.00
FBC	86	24.98	25.06	25.07	24.89	0.00	0.00
FBC	87	24.49	25.18	25.50	24.83	0.00	0.00
FBC	88	25.70	24.15	23.90	26.25	0.00	0.00
FBC	89	25.05	25.06	24.89	25.00	0.00	0.00
FBC	90	25.07	24.70	25.14	25.09	0.00	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	27152411	27711311	27718557	27189206	0
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
# Read lengths. Use `grep ^RL | cut -f 2-` to extract this part. The columns are: read length, count
RL	40	15845
RL	41	15021
RL	42	15965
RL	43	24712
RL	44	13613
RL	45	14912
RL	46	15687
RL	47	14612
RL	48	15772
RL	49	13224
RL	50	14131
RL	51	13138
RL	52	13474
RL	53	13279
RL	54	15824
RL	55	13562
RL	56	14593
RL	57	13343
RL	58	14542
RL	59	12525
RL	60	12768
RL	61	13516
RL	62	16150
RL	63	13326
RL	64	13945
RL	65	13724
RL	66	12602
RL	67	12377
RL	68	12532
RL	69	12747
RL	70	13286
RL	71	12686
RL	72	15703
RL	73	14405
RL	74	12542
RL	75	11775
RL	76	13239
RL	77	12307
RL	78	13869
RL	79	852
RL	80	1411
RL	81	1988
RL	82	2151
RL	83	2386
RL	84	2571
RL	85	2649
RL	86	2814
RL	87	3343
RL	88	3948
RL	89	6624
RL	90	834097
# Read lengths - first fragments. Use `grep ^FRL | cut -f 2-` to extract this part. The columns are: read length, count
FRL	40	15845
FRL	41	15021
FRL	42	15965
FRL	43	24712
FRL	44	13613
FRL	45	14912
FRL	46	15687
FRL	47	14612
FRL	48	15772
FRL	49	13224
FRL	50	14131
FRL	51	13138
FRL	52	13474
FRL	53	13279
FRL	54	15824
FRL	55	13562
FRL	56	14593
FRL	57	13343
FRL	58	14542
FRL	59	12525
FRL	60	12768
FRL	61	13516
FRL	62	16150
FRL	63	13326
FRL	64	13945
FRL	65	13724
FRL	66	12602
FRL	67	12377
FRL	68	12532
FRL	69	12747
FRL	70	13286
FRL	71	12686
FRL	72	15703
FRL	73	14405
FRL	74	12542
FRL	75	11775
FRL	76	13239
FRL	77	12307
FRL	78	13869
FRL	79	852
FRL	80	1411
FRL	81	1988
FRL	82	2151
FRL	83	2386
FRL	84	2571
FRL	85	2649
FRL	86	2814
FRL	87	3343
FRL	88	3948
FRL	89	6624
FRL	90	834097
# Read lengths - last fragments. Use `grep ^LRL | cut -f 2-` to extract this part. The columns are: read length, count
# Mapping qualities for reads !(UNMAP|SECOND|SUPPL|QCFAIL|DUP). Use `grep ^MAPQ | cut -f 2-` to extract this part. The columns are: mapq, count
MAPQ	0	114608
MAPQ	1	1779
MAPQ	2	2504
MAPQ	3	2409
MAPQ	4	1843
MAPQ	5	1844
MAPQ	6	1954
MAPQ	7	2118
MAPQ	8	2027
MAPQ	9	2339
MAPQ	10	2365
MAPQ	11	1327
MAPQ	12	862
MAPQ	13	863
MAPQ	14	501
MAPQ	15	546
MAPQ	16	461
MAPQ	17	512
MAPQ	18	565
MAPQ	19	700
MAPQ	20	950
MAPQ	21	733
MAPQ	22	1036
MAPQ	23	985
MAPQ	24	1316
MAPQ	25	1233
MAPQ	26	1012
MAPQ	27	1569
MAPQ	28	906
MAPQ	29	797
MAPQ	30	1006
MAPQ	31	697
MAPQ	32	852
MAPQ	33	1129
MAPQ	34	637
MAPQ	35	993
MAPQ	36	749
MAPQ	37	969
MAPQ	38	916
MAPQ	39	891
MAPQ	40	968
MAPQ	41	879
MAPQ	42	1204
MAPQ	43	1007
MAPQ	44	1664
MAPQ	45	1089
MAPQ	46	1234
MAPQ	47	1399
MAPQ	48	1286
MAPQ	49	1899
MAPQ	50	1422
MAPQ	51	1286
MAPQ	52	1553
MAPQ	53	1146
MAPQ	54	2766
MAPQ	55	1963
MAPQ	56	1711
MAPQ	57	1958
MAPQ	58	1837
MAPQ	59	2532
MAPQ	60	1176748
# Indel distribution. Use `grep ^ID | cut -f 2-` to extract this part. The columns are: length, number of insertions, number of deletions
ID	1	29297	38893
ID	2	9730	11692
ID	3	4923	5775
ID	4	3225	3787
ID	5	2016	2850
ID	6	1467	2077
ID	7	967	1385
ID	8	865	1459
ID	9	627	1158
ID	10	526	812
ID	11	501	730
ID	12	290	510
ID	13	202	530
ID	14	342	253
ID	15	115	270
ID	16	144	361
ID	17	88	231
ID	18	76	134
ID	19	61	139
ID	20	36	109
ID	21	8	98
ID	22	29	74
ID	23	12	45
ID	24	0	73
ID	25	0	17
ID	26	0	36
ID	27	0	4
ID	28	0	3
ID	29	0	6
ID	31	0	7
ID	33	0	5
ID	35	0	9
ID	36	0	17
ID	37	0	4
# Indels per cycle. Use `grep ^IC | cut -f 2-` to extract this part. The columns are: cycle, number of insertions (fwd), .. (rev) , number of deletions (fwd), .. (rev)
IC	3	0	0	75	0
IC	4	78	0	537	0
IC	5	289	0	357	0
IC	6	303	0	466	0
IC	7	405	0	511	0
IC	8	356	0	820	0
IC	9	494	0	780	0
IC	10	550	0	547	0
IC	11	562	0	919	0
IC	12	672	0	793	0
IC	13	570	0	861	0
IC	14	657	0	967	0
IC	15	697	0	1332	0
IC	16	743	0	1256	0
IC	17	897	0	889	0
IC	18	739	0	1041	0
IC	19	720	0	1211	0
IC	20	768	0	825	0
IC	21	951	0	973	0
IC	22	957	0	1232	0
IC	23	730	0	991	0
IC	24	766	0	1232	0
IC	25	803	0	1057	0
IC	26	766	0	1145	0
IC	27	722	0	1179	0
IC	28	655	0	1156	0
IC	29	957	0	1117	0
IC	30	992	0	1145	0
IC	31	889	0	1132	0
IC	32	1264	0	1225	0
IC	33	897	0	1243	0
IC	34	833	0	1220	0
IC	35	766	0	823	0
IC	36	919	0	863	0
IC	37	1071	0	1181	0
IC	38	989	0	1096	0
IC	39	781	0	1384	0
IC	40	808	0	1160	0
IC	41	967	0	1148	0
IC	42	932	0	882	0
IC	43	1005	0	1184	0
IC	44	1009	0	1102	0
IC	45	939	0	1276	0
IC	46	744	0	1222	0
IC	47	880	0	1340	0
IC	48	755	0	1083	0
IC	49	906	0	1105	0
IC	50	1138	0	1112	0
IC	51	690	0	1116	0
IC	52	720	0	1097	0
IC	53	930	0	924	0
IC	54	693	0	1024	0
IC	55	607	0	1025	0
IC	56	781	0	910	0
IC	57	775	0	773	0
IC	58	551	0	766	0
IC	59	693	0	880	0
IC	60	704	0	867	0
IC	61	745	0	787	0
IC	62	611	0	761	0
IC	63	806	0	1071	0
IC	64	573	0	919	0
IC	65	544	0	907	0
IC	66	575	0	820	0
IC	67	529	0	718	0
IC	68	504	0	809	0
IC	69	565	0	638	0
IC	70	448	0	655	0
IC	71	576	0	740	0
IC	72	449	0	569	0
IC	73	435	0	607	0
IC	74	386	0	608	0
IC	75	364	0	530	0
IC	76	317	0	457	0
IC	77	375	0	681	0
IC	78	412	0	564	0
IC	79	354	0	497	0
IC	80	318	0	394	0
IC	81	267	0	395	0
IC	82	302	0	306	0
IC	83	242	0	353	0
IC	84	145	0	291	0
IC	85	266	0	195	0
IC	86	550	0	299	0
IC	87	454	0	405	0
# Coverage distribution. Use `grep ^COV | cut -f 2-` to extract this part.
COV	[1-1]	1	1755162
COV	[2-2]	2	1427177
COV	[3-3]	3	1165719
COV	[4-4]	4	937080
COV	[5-5]	5	758953
COV	[6-6]	6	631191
COV	[7-7]	7	540118
COV	[8-8]	8	468956
COV	[9-9]	9	419356
COV	[10-10]	10	357841
COV	[11-11]	11	319438
COV	[12-12]	12	273915
COV	[13-13]	13	256082
COV	[14-14]	14	228573
COV	[15-15]	15	200088
COV	[16-16]	16	184855
COV	[17-17]	17	169071
COV	[18-18]	18	150752
COV	[19-19]	19	138119
COV	[20-20]	20	128400
COV	[21-21]	21	115312
COV	[22-22]	22	100903
COV	[23-23]	23	97018
COV	[24-24]	24	83403
COV	[25-25]	25	73358
COV	[26-26]	26	72069
COV	[27-27]	27	66694
COV	[28-28]	28	56923
COV	[29-29]	29	53735
COV	[30-30]	30	48356
COV	[31-31]	31	43843
COV	[32-32]	32	39472
COV	[33-33]	33	38941
COV	[34-34]	34	35078
COV	[35-35]	35	31380
COV	[36-36]	36	26116
COV	[37-37]	37	24931
COV	[38-38]	38	23431
COV	[39-39]	39	21180
COV	[40-40]	40	18846
COV	[41-41]	41	18890
COV	[42-42]	42	15418
COV	[43-43]	43	13206
COV	[44-44]	44	12354
COV	[45-45]	45	12003
COV	[46-46]	46	11309
COV	[47-47]	47	10371
COV	[48-48]	48	7544
COV	[49-49]	49	7961
COV	[50-50]	50	6786
COV	[51-51]	51	5969
COV	[52-52]	52	5724
COV	[53-53]	53	5173
COV	[54-54]	54	5006
COV	[55-55]	55	4665
COV	[56-56]	56	3802
COV	[57-57]	57	3339
COV	[58-58]	58	3282
COV	[59-59]	59	3288
COV	[60-60]	60	2812
COV	[61-61]	61	2430
COV	[62-62]	62	1418
COV	[63-63]	63	1428
COV	[64-64]	64	2033
COV	[65-65]	65	1404
COV	[66-66]	66	1457
COV	[67-67]	67	1141
COV	[68-68]	68	1419
COV	[69-69]	69	1248
COV	[70-70]	70	840
COV	[71-71]	71	748
COV	[72-72]	72	664
COV	[73-73]	73	627
COV	[74-74]	74	842
COV	[75-75]	75	550
COV	[76-76]	76	672
COV	[77-77]	77	596
COV	[78-78]	78	409
COV	[79-79]	79	426
COV	[80-80]	80	452
COV	[81-81]	81	456
COV	[82-82]	82	660
COV	[83-83]	83	395
COV	[84-84]	84	401
COV	[85-85]	85	465
COV	[86-86]	86	377
COV	[87-87]	87	281
COV	[88-88]	88	305
COV	[89-89]	89	391
COV	[90-90]	90	241
COV	[91-91]	91	361
COV	[92-92]	92	255
COV	[93-93]	93	371
COV	[94-94]	94	48
COV	[95-95]	95	135
COV	[96-96]	96	197
COV	[97-97]	97	119
COV	[98-98]	98	158
COV	[99-99]	99	128
COV	[100-100]	100	117
COV	[101-101]	101	147
COV	[102-102]	102	138
COV	[103-103]	103	65
COV	[104-104]	104	102
COV	[105-105]	105	167
COV	[106-106]	106	113
COV	[107-107]	107	183
COV	[108-108]	108	81
COV	[109-109]	109	158
COV	[110-110]	110	94
COV	[111-111]	111	188
COV	[112-112]	112	173
COV	[113-113]	113	184
COV	[114-114]	114	78
COV	[115-115]	115	107
COV	[116-116]	116	194
COV	[117-117]	117	57
COV	[118-118]	118	126
COV	[119-119]	119	136
COV	[120-120]	120	149
COV	[121-121]	121	135
COV	[122-122]	122	53
COV	[123-123]	123	78
COV	[124-124]	124	124
COV	[125-125]	125	112
COV	[126-126]	126	72
COV	[127-127]	127	116
COV	[128-128]	128	72
COV	[129-129]	129	70
COV	[130-130]	130	86
COV	[131-131]	131	91
COV	[132-132]	132	24
COV	[133-133]	133	11
COV	[134-134]	134	10
COV	[135-135]	135	11
COV	[136-136]	136	20
COV	[137-137]	137	25
COV	[138-138]	138	31
COV	[139-139]	139	45
COV	[140-140]	140	70
COV	[141-141]	141	33
COV	[142-142]	142	8
COV	[143-143]	143	4
COV	[144-144]	144	9
COV	[145-145]	145	16
COV	[146-146]	146	38
COV	[147-147]	147	73
COV	[148-148]	148	4
COV	[149-149]	149	16
COV	[150-150]	150	3
COV	[151-151]	151	11
COV	[152-152]	152	35
COV	[153-153]	153	54
COV	[154-154]	154	64
COV	[155-155]	155	60
COV	[156-156]	156	91
COV	[157-157]	157	10
COV	[158-158]	158	10
COV	[159-159]	159	5
COV	[160-160]	160	16
COV	[161-161]	161	41
COV	[162-162]	162	51
COV	[163-163]	163	86
COV	[164-164]	164	30
COV	[167-167]	167	21
COV	[170-170]	170	10
COV	[171-171]	171	1
COV	[172-172]	172	35
COV	[173-173]	173	12
COV	[174-174]	174	35
COV	[175-175]	175	4
COV	[176-176]	176	19
COV	[177-177]	177	15
COV	[178-178]	178	19
COV	[179-179]	179	80
COV	[180-180]	180	6
COV	[181-181]	181	17
COV	[182-182]	182	28
COV	[183-183]	183	2
COV	[184-184]	184	12
COV	[185-185]	185	10
COV	[186-186]	186	2
COV	[187-187]	187	72
COV	[188-188]	188	3
COV	[189-189]	189	31
COV	[190-190]	190	27
COV	[194-194]	194	2
COV	[195-195]	195	47
COV	[196-196]	196	1
COV	[198-198]	198	1
COV	[199-199]	199	34
COV	[200-200]	200	6
COV	[201-201]	201	53
COV	[202-202]	202	42
COV	[203-203]	203	5
COV	[204-204]	204	3
COV	[205-205]	205	8
COV	[206-206]	206	45
COV	[207-207]	207	3
COV	[208-208]	208	3
COV	[209-209]	209	4
COV	[210-210]	210	1
COV	[211-211]	211	2
COV	[212-212]	212	2
COV	[213-213]	213	5
COV	[214-214]	214	5
COV	[215-215]	215	8
COV	[216-216]	216	7
COV	[217-217]	217	4
COV	[218-218]	218	24
COV	[219-219]	219	72
COV	[221-221]	221	1
COV	[222-222]	222	2
COV	[223-223]	223	5
COV	[224-224]	224	4
COV	[225-225]	225	2
COV	[226-226]	226	88
COV	[227-227]	227	4
COV	[228-228]	228	11
COV	[229-229]	229	9
COV	[230-230]	230	45
COV	[231-231]	231	16
COV	[232-232]	232	31
COV	[233-233]	233	38
COV	[234-234]	234	60
COV	[235-235]	235	85
COV	[236-236]	236	72
COV	[237-237]	237	9
COV	[238-238]	238	24
COV	[240-240]	240	53
COV	[241-241]	241	2
COV	[242-242]	242	6
COV	[243-243]	243	1
COV	[244-244]	244	48
COV	[246-246]	246	1
COV	[247-247]	247	5
COV	[249-249]	249	50
COV	[250-250]	250	33
COV	[251-251]	251	55
COV	[252-252]	252	9
COV	[253-253]	253	20
COV	[254-254]	254	2
COV	[255-255]	255	2
COV	[256-256]	256	3
COV	[257-257]	257	11
COV	[258-258]	258	10
COV	[259-259]	259	6
COV	[260-260]	260	22
COV	[261-261]	261	38
COV	[262-262]	262	14
